Year,Quarter,GDP_Growth,Inflation,Industrial_Production,Job_Market,Recession_Indicator
2010,Q2,8.080678171160226,0.21801202898986016,-3.1396593862872137,39370,0
2018,Q2,3.2072452445995756,1.214245530335341,4.345369816412033,61185,0
2016,Q2,5.624293741179209,8.657574399359943,4.768342651801893,82921,0
2012,Q4,2.7944530731890262,14.043605817108048,2.3974994739048565,46751,0
2017,Q4,7.825001443802936,13.000370225990924,-2.4779994938308714,65758,0
2016,Q2,8.865025266419025,14.73868384488307,-2.39482554564031,87873,0
2020,Q3,3.9864249421306397,7.9175105634191105,1.457903577950729,8131,1
2022,Q2,8.62922393510989,11.818964076566502,-3.8240038340129825,4358,0
2017,Q3,2.670750074563324,12.606004972340108,4.483093804303666,60371,0
2015,Q3,5.346609230755238,9.720474859962927,-2.7518710048981543,85307,0
2018,Q4,8.58761429838704,5.081248563217608,4.996356254254438,82139,0
2014,Q3,3.2588134261579036,7.0496765198669165,-0.042662046975395995,19246,0
2012,Q2,9.540422650780858,12.868756083653516,2.7142998899293636,20216,0
2012,Q4,1.2187950178138363,4.478218889732459,-4.9781590549444275,44209,0
2010,Q1,0.18275069723506232,13.856146968999727,3.887464047516419,45987,0
2021,Q1,9.041353525781906,3.4470951213399763,-2.2999795521941957,23577,1
2017,Q4,0.6864866614787224,11.242746227351711,1.6793674454806524,45320,0
2011,Q2,9.918891959474918,9.458388515186074,3.0635528079358956,14301,0
2012,Q1,9.513968619791061,11.243991616811433,-3.3585225944099797,78051,0
2017,Q1,1.3702091003632066,6.560213586488922,-0.57490518670771,3891,0
2017,Q3,5.375846256925659,13.989615938309768,-0.06164059348076645,24972,0
2020,Q3,1.8492029746714433,9.48708303617216,-1.8788053466079546,53457,1
2013,Q2,4.2815517303011985,4.324437068313845,-0.1824417027101859,57435,0
2013,Q4,0.6142512925983268,9.576826059782155,-1.8245434234466194,23932,0
2014,Q2,2.239245877965895,4.302236208105468,-1.3925225494479077,7192,0
2015,Q4,3.6327279639889953,4.404485876398113,1.6933117870273895,19128,0
2014,Q1,4.386475002460548,5.993977674313019,1.3259326830499703,25836,0
2016,Q3,9.774962582088932,12.786456263536785,-2.6773427420247478,27837,0
2011,Q2,8.078656456839813,7.50446811590988,3.974828847954246,25778,0
2016,Q2,7.374099443119462,10.18351263345311,3.6278854567139067,46130,0
2019,Q4,5.370413147419742,5.879516104116945,0.09083306689951609,19708,0
2016,Q4,8.399977606043434,3.9540815971032215,-0.6674925730424963,27232,0
2010,Q2,3.3932283565571106,14.319602410743471,-1.231440170158912,60266,0
2016,Q4,7.088991127733161,9.053718706845938,2.0726791866643914,42412,0
2014,Q2,9.93783975378172,14.009270078740775,1.716660572094705,7782,0
2012,Q2,3.146289089351988,3.0511950329747255,-3.0381939306202135,64196,0
2022,Q2,6.740175348839673,2.2034124586939914,1.714580313003613,29315,0
2012,Q1,8.443148641523825,12.837343606858555,-2.4756880589796006,13052,0
2013,Q4,9.158075833506722,10.213758189258773,-4.814416634764744,22521,0
2022,Q3,7.179326909401018,2.79867748880462,1.99208677537377,72434,0
2021,Q3,2.8360792341713625,4.040395509953067,1.447936024607496,85755,1
2011,Q4,3.2628215156894647,12.009959122879668,-0.8919073762565857,72690,0
2011,Q2,0.2075803212396421,6.808029299939041,0.25686055919506146,38546,0
2010,Q3,7.6088597767150965,10.058107597591363,4.471691917057596,82345,0
2014,Q3,0.42739606061951374,4.775280332040163,0.9520018090543765,28972,0
2013,Q4,8.646523546027456,5.71844929162315,1.5788393533653142,81059,0
2020,Q3,1.186606144745388,14.860688379346575,-4.360886790508589,67385,1
2019,Q2,1.7187651213592425,3.714256307620778,-3.340055393248748,25030,0
2011,Q4,4.765264708322373,7.59684565554771,-1.9904772358841183,43376,0
2012,Q2,7.378804151687424,12.666035147857983,0.3937931802814312,88641,0
2016,Q3,1.3900220519907769,3.5883482049878697,2.7659089598332116,80400,0
2016,Q3,4.4007107506649845,6.22820635026496,-1.7875912221141297,81412,0
2021,Q2,4.828512744101047,9.226369310549824,-1.4361756952122606,21055,1
2013,Q1,2.122856416685913,7.217822272126538,-2.4384911482625116,28493,0
2014,Q3,1.1555837668063174,6.892533998554762,-2.453906707046941,77861,0
2014,Q1,8.364209229856396,5.437645969831854,4.488638458947966,39775,0
2015,Q3,5.024656497627655,8.799694916623876,1.3545717961889006,54057,0
2018,Q1,0.14381235984152974,9.365590468854155,-3.4409875646005315,88909,0
2011,Q1,8.029813013091038,9.79934311352044,2.2224857808425993,39253,0
2014,Q1,9.807938054145849,1.05552161859044,2.22021143360029,89717,0
2021,Q2,6.059261954142473,9.465512635680733,1.6647019605370508,54884,1
2012,Q1,5.037083870840707,14.298557681718492,-3.652795549093364,79497,0
2013,Q1,8.784158630449618,8.114793532921254,-0.9200851653041306,20705,0
2019,Q1,9.525167896845986,10.729006237638664,-3.932436695055869,47676,0
2015,Q3,7.545369159024605,8.350984616388267,3.1662050409213656,82045,0
2021,Q1,4.454529297342878,12.82110927887968,1.5517214317791925,10101,1
2017,Q3,5.922213993314404,13.943746418963535,0.07203936767818409,65495,0
2010,Q1,7.0093536501799925,2.7632984894453894,-1.569845234994034,7743,0
2019,Q1,1.9427357100180143,6.552900548356899,-3.157505255055666,11951,0
2017,Q2,4.4720103221643805,5.8857315139908195,-3.9355241116689212,10014,0
2020,Q3,8.29821264717285,6.07822684948918,4.6924060753689965,39180,1
2016,Q1,6.54725348498443,1.8828627184181386,-3.0035135804397695,59977,0
2010,Q3,4.112040672118541,12.20423588971079,-4.401253732786143,62534,0
2011,Q3,6.633625340146814,0.5364936452240288,4.616667721824964,66209,0
2012,Q4,1.1822241207245987,7.923399115907354,0.4895174135782714,44908,0
2010,Q2,4.014976105648763,9.928175820670369,2.966567349911429,53918,0
2018,Q2,7.931285379630564,3.1120415708831577,-4.562341528016814,11219,0
2017,Q2,2.20508787136648,13.587752881481933,0.6694585747965469,10163,0
2011,Q4,1.859615075574177,12.578238105371897,-1.0179003588200484,5470,0
2022,Q4,9.508186599164315,7.06625594225888,2.7196443434988353,19543,0
2018,Q2,2.098976295862307,6.167233985102081,-4.615743543609414,22276,0
2016,Q4,2.6091857965016807,3.5485188781665005,-0.9830943143838571,39881,0
2018,Q4,9.69615938904338,10.949898369674454,2.99073419486196,81950,0
2015,Q4,7.347085702650257,1.9761569944794621,0.2269726463836994,10749,0
2015,Q2,6.995965330235282,10.203566307656745,0.5003874099860397,27182,0
2020,Q2,8.529263838545813,12.636854791776203,-4.0283531803403445,80450,1
2013,Q2,1.1582308223679427,3.4270736387553558,-3.6766944387990863,83543,0
2019,Q4,7.059562365800072,12.996411043481343,1.7699960536578585,24383,0
2019,Q2,5.036886093282389,0.49984799159262683,1.750466222899199,81578,0
2022,Q4,8.2915064028414,13.69181078079788,4.791033942522734,28412,0
2022,Q1,5.081417186651943,1.7754334177694702,2.119529880655504,16181,0
2011,Q4,6.202413542689121,9.68638766907049,-0.06756504066552704,47898,0
2016,Q3,4.777421263995359,3.751237033709127,3.573278235335529,62630,0
2014,Q2,4.781589235558441,12.548285867544207,-3.9552701418406375,6405,0
2020,Q2,7.679699780618315,7.684505413731998,-0.5070417910374552,13862,1
2015,Q3,6.285664006472832,2.0286178686975203,-2.1289088907243023,57679,0
2011,Q4,6.332632016094104,8.564873569889677,-3.9536219307237443,31688,0
2014,Q1,4.502824838315258,6.118239152954747,2.6350208472036627,51017,0
2019,Q3,5.311094963375275,9.921717249196517,0.10792030498883864,15939,0
2013,Q3,7.457176662047873,13.228549271451891,0.567687198974907,42585,0
2018,Q4,8.259409191119182,6.140836967751277,-0.8874481208967104,25942,0
2015,Q2,6.965614021440461,4.348210193007895,-0.3966276839726479,8272,0
2011,Q4,9.240729888456832,0.21772641791413194,-3.8398261287699684,47134,0
2010,Q3,8.20324088147201,8.622585567898124,1.7291782428697644,27265,0
2014,Q3,5.6186378980951845,6.034121511471503,-0.6755264039478623,51192,0
2018,Q2,6.714060726437369,5.6197382852224305,3.167675731295832,31668,0
2015,Q2,9.26308276921196,2.744029819263188,-3.0371279985692388,84560,0
2019,Q2,6.191680442430584,6.450830177869115,-2.9494490658116423,72283,0
2021,Q4,8.248069479798307,14.766629303750523,1.4575957153068773,12297,1
2016,Q2,6.888105035899871,4.466312305083665,3.4600342339739694,67005,0
2014,Q3,5.519363610604665,8.995566201121504,-0.27802161381824675,61434,0
2019,Q3,2.4183819541535314,11.647303219735003,2.269538687331,67749,0
2015,Q1,4.259975194684281,11.237367347647975,4.993299214930856,4607,0
2014,Q4,9.677428248337156,4.931614312388861,4.902656397289281,62183,0
2020,Q1,6.577653832726,9.162901252752755,2.443368428217001,89994,0
2018,Q3,5.643953803389897,13.068970279052358,2.395864896782488,59305,0
2015,Q1,9.329566255282273,0.23171141599616918,-2.5238111280109434,30973,0
2020,Q3,5.865117810374487,6.536015352649614,3.3353963154377375,26117,1
2017,Q1,5.2608251841740294,3.364101273628579,-0.9489787295287941,84986,0
2011,Q2,7.593108551502052,5.829484355982585,4.619939098668226,84071,0
2021,Q1,7.126656189865445,6.239844119628625,-4.185723112930645,10645,1
2022,Q2,1.9316000840843273,11.200064471799555,-0.6415963112727399,45238,0
2018,Q2,4.713082745741212,1.4073280859316473,0.5584048768349863,72694,0
2014,Q4,4.725154428195852,7.688758546987657,-0.9484379291383513,44773,0
2016,Q2,3.7822451524334477,8.46292187698118,-2.8942080949505664,19786,0
2019,Q2,5.1729348215225315,7.412364053277066,0.9298848878250983,43693,0
2022,Q1,4.131073977271442,10.978098795940802,2.5591791462513758,29578,0
2010,Q3,1.9934548947118313,5.756868838602711,1.4483859602019642,49408,0
2019,Q4,4.123664872746811,14.174505954601141,-2.655511511919605,72702,0
2014,Q2,0.722769475731766,7.22705163808412,2.31607944368524,87845,0
2021,Q4,5.757858627744116,8.568208644221963,-2.4310219395543675,18076,1
2019,Q1,8.53654548941112,12.382962350201241,-3.2479763707596,22377,0
2011,Q2,7.252870843545552,4.128541588966837,1.906680154387221,12278,0
2021,Q1,3.6039404005411124,1.128030431442037,3.427872461139291,67808,1
2015,Q4,0.8707120557730819,10.616759675437239,-0.18460552303425537,36539,0
2020,Q1,2.0214939922527075,7.24517783322568,0.3139179313843776,14440,0
2010,Q4,5.454903404948357,13.447563764384922,-1.9725242952876751,29245,0
2012,Q1,2.0705708338303284,14.740200730836511,-0.0538198488996775,25097,0
2014,Q4,5.439731112849675,5.9866402586209375,-3.680170019875928,76703,0
2013,Q3,2.3159902476389895,6.231585243894912,4.5583082968299,70092,0
2012,Q1,8.489238694760727,6.1194390330858965,3.0036065365659628,4151,0
2019,Q1,3.972714728404597,4.868311645963892,1.6797306082218473,24698,0
2022,Q3,2.4555062594449106,11.725306466495962,0.38194371684403006,20601,0
2014,Q3,8.123261802470616,11.384936437360915,2.9216913622796445,29807,0
2020,Q1,3.428389648054507,7.1796730582578725,-0.052427604141956685,48302,0
2017,Q3,1.1148768783878193,0.6699182456834812,-2.000260918454675,88864,0
2020,Q2,5.704094914036416,4.6433895226961015,-3.39625764833328,11039,1
2013,Q4,5.815642044379887,4.384545698322563,1.4758558880180725,50427,0
2010,Q4,7.146956752357342,12.166308693003876,4.294257450265141,74839,0
2020,Q4,2.4021943320838557,1.3136336012426209,-3.4638144649564886,61049,1
2016,Q2,4.43771339092245,12.085130685640562,-3.1998195494919326,22053,0
2017,Q3,2.8236791904265623,10.037754782987145,-0.6639396659046497,89298,0
2012,Q3,0.8095373611568812,10.986621886956739,3.068993479196889,58413,0
2015,Q1,8.766138270158915,6.483197813775352,-2.0607727102849536,68958,0
2011,Q3,7.288698044883412,10.195886940026373,-2.4608707532997185,34275,0
2016,Q1,3.0146305945880068,9.135434170603737,1.1996629146283393,29597,0
2017,Q2,5.993729928719863,11.534702928429443,0.35614781874331847,80521,0
2015,Q4,2.012637881344724,6.701547517023782,-4.397796355547637,71908,0
2015,Q4,8.90236621795771,7.092384373444537,-4.185100226907235,84619,0
2014,Q4,1.149063433619103,9.653643341097302,1.4301298018476611,58188,0
2017,Q3,0.03837145507800899,1.6211624049958244,-0.34876400852220435,37710,0
2010,Q1,5.020081977391822,6.543666725464759,4.709771915891469,78486,0
2019,Q1,5.831278234528693,14.579262678897084,1.785314107300647,52050,0
2013,Q2,5.789653202958044,0.5632848009006841,-4.899263380067685,52249,0
2013,Q3,0.5451192743782629,4.740070842995907,-0.18981220199538207,37247,0
2012,Q2,3.1404380691843246,4.711647286340561,-0.8555206496452055,73162,0
2012,Q1,4.991989468413318,9.501961788536589,-3.932861400062313,29408,0
2013,Q1,2.165791856272409,1.5870053913620985,4.232088358721901,79313,0
2020,Q4,8.726258854858964,9.428160463182916,3.0501129908172366,73683,1
2010,Q3,0.8710928946143404,1.4256036097742912,-2.6991409157999815,8443,0
2020,Q1,4.873844416720429,1.4243047112749652,-2.440192411570028,3079,0
2022,Q4,6.91416057513152,10.922750357827233,-4.67981946680549,41345,0
2020,Q3,2.617511001344824,4.862027607491945,-2.0328254842095905,15901,1
2011,Q2,6.242407369975181,14.661344215706217,0.8462200891335359,70759,0
2018,Q3,8.293851501423745,0.5602940465333239,-0.7915661161333176,45732,0
2019,Q3,1.9033697509504754,6.676599955769912,4.6925546371968085,82304,0
2011,Q1,9.172205918248629,1.6970390651103546,-4.4391983073632915,20507,0
2014,Q1,5.53558532662358,5.27068450137163,0.9143015889901065,84785,0
2018,Q3,2.9923200430106056,14.973336759135758,3.583094405070481,38391,0
2018,Q1,4.308582753822707,13.332637676077978,-0.19259087590277346,37171,0
2017,Q1,3.1219188378638796,0.7248661328309536,-4.970372794396032,54730,0
2010,Q1,7.251111599333161,8.448837657385251,-2.5719850017372483,10485,0
2010,Q4,7.963006634151322,9.717334572366536,-1.7623102433203384,40748,0
2018,Q4,8.32937392318661,3.143019359251885,4.659944945574624,6878,0
2022,Q3,9.85768249585741,2.1765836009467536,4.117732818386994,4949,0
2020,Q1,7.912842924966835,13.56571701998285,4.491705051076304,88380,0
2017,Q4,6.013840706885634,14.53224662225065,3.257584576169684,23881,0
2019,Q3,3.392202983917838,14.878392859794628,-1.4835226588609562,54306,0
2018,Q1,5.445954487107494,11.846426606019518,4.058764220962006,12958,0
2016,Q2,0.4106817279040542,9.952531041078856,4.816845059370488,62185,0
2012,Q1,7.448250755299131,5.185953782894969,-1.499286877250471,11697,0
2012,Q1,4.459555450921018,2.5709746848712864,-2.3944403401355108,18493,0
2011,Q4,0.2002322973218762,1.1847089904934753,0.4691629278222127,45801,0
2014,Q3,0.6250694151041081,10.39946202827238,-3.1284780740107,24199,0
2021,Q3,3.8746646382175665,11.770851227690374,-4.673757785936198,68792,1
2021,Q4,5.83421519018435,12.3968047868247,4.4583117111586965,37488,1
2012,Q1,4.642039489521267,13.70647504955698,4.257406324414193,33493,0
2015,Q2,6.192043172921549,13.198943454575604,-3.3734614623787893,52002,0
2011,Q1,4.802942587913558,14.99611908387139,-0.9225975307028058,26731,0
2021,Q1,6.617038454813468,3.660960164508769,3.310363132726856,10076,1
2012,Q2,2.1912606467080087,11.449614228183158,1.6100029882085298,4071,0
2014,Q4,1.128431871836214,8.796892685621964,-1.0521249082928605,70602,0
2021,Q3,5.9643395462566,3.9186769868037357,2.44170997182819,44410,1
2020,Q4,4.846895169363075,14.728579834304142,3.97047388210191,57327,1
2020,Q4,0.26867654044935296,13.468471571613781,4.2615833052586805,64072,1
2010,Q1,3.8048188549303585,1.9277350266617466,-1.2115038807781096,44041,0
2022,Q3,1.0612558549099549,0.3923751348512977,-3.264393199271811,56326,0
2010,Q3,5.313568317526952,10.324961434990152,4.128388581939751,41549,0
2019,Q4,3.957776796604308,9.061959432848028,-4.074445541389718,56096,0
2018,Q2,6.13151911103018,14.037234361667188,2.216883912281636,58578,0
2016,Q4,8.056022187702382,3.5100793074055474,-3.5950268513919834,49390,0
2010,Q2,2.996686838414908,1.2658192184248058,-1.1061314533230782,49052,0
2021,Q3,9.621021041650275,3.8882300065797972,-0.8844425345497262,46167,1
2017,Q4,5.3563450058757445,0.28391460767195176,-3.412420848879166,57587,0
2012,Q1,6.18290798754788,0.5383912678339864,4.22681434006612,64292,0
2017,Q4,6.80672373225737,13.722867088811395,-4.973318319907137,78419,0
2014,Q3,6.667315298575898,5.280248737528174,3.9380854321663055,45139,0
2010,Q1,5.109707430450621,6.16213501514521,3.838293234754854,13707,0
2016,Q1,4.287642911146835,0.27557481807156614,-1.8303634630199839,16140,0
2014,Q2,0.5378196417737791,4.057826702577699,2.0428426987927555,14093,0
2015,Q1,0.2208584530117974,12.070889756121465,-2.471910887016845,85036,0
2015,Q1,3.5796119453276463,9.232364395000788,2.587735622539384,75043,0
2017,Q4,3.3366089063369264,11.30670901629623,0.6111974178774338,8830,0
2018,Q3,3.8769515483900676,6.708206111906776,-1.9977454575234166,33608,0
2011,Q2,1.3836820088819002,4.64593832626995,-0.9976524636234538,50287,0
2018,Q4,7.381682705368436,7.242151399925555,1.8988873223840352,36427,0
2021,Q1,8.56964414776239,4.846066026086268,4.060974496437829,87042,1
2020,Q1,9.38714635374035,12.58456645011102,-3.6927348343272537,31395,0
2019,Q2,4.923623035196258,4.465105733892686,0.7136396966915717,20970,0
2018,Q3,7.008656991254286,9.896454606796256,-2.4627080054288255,73218,0
2022,Q2,8.555511234358725,2.0547333346429175,3.0137224987545927,79475,0
2019,Q4,4.182911110934859,10.30299740602365,-4.2976269413051895,77362,0
2019,Q2,3.0941279487044437,13.699495674000506,1.8895579017116981,26371,0
2016,Q1,9.3672455585349,9.128747319598624,-3.2505398630897018,22266,0
2010,Q4,5.156765510770731,8.397830700517158,0.9638541840322921,22195,0
2016,Q1,4.9725388659087795,14.416774020324604,3.3569258719269204,30315,0
2019,Q3,1.7841609656349577,9.410948329737696,2.550806621216796,86804,0
2014,Q1,1.0815501457335674,3.8932564990962386,2.5294288768363726,78246,0
2015,Q1,8.421068624835117,4.385865357716106,0.17845312186905193,44581,0
2019,Q2,6.141331761875181,10.579599638038909,3.907455918497213,48537,0
2016,Q1,3.258245840194487,11.031548908382794,0.8810519824199794,82697,0
2014,Q4,1.9173621739026647,4.5524434768352275,4.175179685495706,78265,0
2016,Q4,5.554972801696314,5.180159668894953,0.4652245783241762,25184,0
2018,Q3,5.839192892611353,14.865847631086305,0.059655630200029286,26279,0
2012,Q4,2.0699360124505817,1.5292882437041615,-2.7764698078968553,29570,0
2017,Q2,8.51405747891474,6.069675426601489,0.44786654030204964,46030,0
2011,Q3,0.8426436615585109,0.9367129679626118,-3.5941516875110304,65245,0
2020,Q4,3.560930851664217,12.316175429973615,3.696902012595455,58467,1
2016,Q2,6.803844137625221,1.3851875841814838,1.7589188870829346,38133,0
2022,Q4,2.741203638192007,10.110110346940667,4.936354484929419,81731,0
2011,Q4,8.276751947812718,0.8472513600522308,-4.079025722094769,46805,0
2013,Q1,7.398678266004035,10.092825567145367,-2.5932725015471316,46998,0
2016,Q4,7.890228445481342,12.645554203915548,3.771586042661392,20238,0
2012,Q4,1.1910653587671627,5.982322903860861,-1.0474590023108235,84088,0
2011,Q2,1.4054712799554292,7.831897401482653,-0.33697010018102436,71264,0
2020,Q2,2.8647373774458362,6.023126070079237,3.606518873876169,51245,1
2019,Q1,5.180771651975611,4.5073313794895835,0.2182322494995228,26557,0
2016,Q4,7.4801607669940235,12.048951009406924,-3.065241505856319,73474,0
2010,Q1,8.365308907609034,4.0800386059648455,3.9203011540978103,68667,0
2017,Q4,7.043353159571804,10.844151365841705,-4.689383435769665,88513,0
2012,Q3,9.285968815306383,3.0929561888280337,3.9539626764344327,68074,0
2021,Q3,7.387435096159303,3.747806941174944,-4.494797733276653,61204,1
2021,Q1,3.062678870046147,5.046917438658184,1.658493646001281,28575,1
2022,Q1,2.650812843385726,8.837345660906823,-4.283206203246653,83263,0
2011,Q1,6.9619245030108985,6.816334787393117,2.062129859650655,79024,0
2012,Q2,1.9287056868961427,11.177172147417306,-4.660286786670492,23069,0
2014,Q2,0.9271481081026989,3.203509505042885,3.4245772771078755,27400,0
2020,Q2,5.322228748561939,0.16008431773251175,-0.3405604907001525,27146,1
2017,Q1,8.216415697789554,11.648362076778302,-4.0654608733112205,9846,0
2019,Q4,1.0137984246986353,12.324740008201086,2.068194450101439,43352,0
2016,Q3,7.918913237957293,0.8922024466258432,-0.1070984249623752,26694,0
2016,Q1,8.11572004351548,9.163612832375948,-3.090511411245571,24740,0
2021,Q2,4.822740000815435,5.673101758096169,-4.8432762611127425,52438,1
2016,Q2,0.5731031001048681,11.908434827917752,-0.8200174027446288,33996,0
2017,Q1,1.745898512471864,13.116218312947177,-4.143707692714644,66874,0
2010,Q1,7.074262751619323,12.765056501958737,-4.058303017527628,62682,0
2013,Q2,7.117779449909495,11.658063710262782,-2.3267045163732316,47200,0
2022,Q4,8.983552751676653,4.035783431132444,1.3045829724242433,25970,0
2015,Q2,5.826861465545829,12.17834465352475,0.29910608560949203,13895,0
2018,Q2,1.241073677137774,8.00217713859439,-4.310126917413194,41071,0
2022,Q1,1.2141490550497214,0.7913492224813623,4.684312758924698,55268,0
2011,Q4,7.211323573568237,6.8540827484737346,3.8716868829459106,25258,0
2010,Q2,1.8378466510790115,14.1323687554499,-2.4077451285484175,60300,0
2022,Q2,3.2838549961660535,13.31789024603329,-3.7766142403785876,64915,0
2019,Q3,4.8721200692191395,1.5339642149567405,4.4240286475699016,11444,0
2021,Q1,0.247648775761512,11.161900285715554,-0.38858222119300123,78147,1
2011,Q3,2.4881902701993184,12.08689298937352,-1.8883303522856423,79064,0
2016,Q3,4.078896085072801,4.070822823551472,-0.09641964834812633,69535,0
2012,Q2,2.7963631849320625,7.074128561116384,2.7274414454641214,6760,0
2019,Q1,1.3637032746756583,10.664819121955244,-3.316147016969455,39884,0
2011,Q4,7.280122577961974,6.585622332317219,2.6749583350930717,29022,0
2020,Q2,8.13147655167985,1.6919537829986542,2.4944678793386545,57504,1
2016,Q4,2.5747897614372484,10.588236670225823,0.3934820484087975,46130,0
2022,Q4,7.7441949460630335,13.674580346029552,3.658422887495817,46881,0
2022,Q1,3.8555356440131385,9.787270926092363,-3.6785662183013947,65399,0
2011,Q3,5.066857908540028,11.607011228535509,0.9547900666567308,39451,0
2012,Q1,8.560010748931528,5.375438034867427,-0.5065694749817844,54413,0
2020,Q4,7.499536818024079,2.7479736768995227,-0.7770788716416828,65278,1
2016,Q2,8.051168513161777,9.641604924274388,-2.4743892873047457,32639,0
2013,Q4,1.3684516658635681,4.916568087618283,-1.2772034319009196,37621,0
2022,Q2,0.6971942583372948,12.901102784846891,-3.9184924397633427,16079,0
2010,Q2,8.934047290879871,1.8394207496700987,-2.4840103023517477,9895,0
2022,Q1,3.8783426957109435,6.501955495996856,-2.280348922219174,55142,0
2014,Q4,2.8787967806968084,5.950914007025788,2.2066786746013944,15552,0
2021,Q3,7.246962542618245,14.070807803308945,-4.514495727911369,51821,1
2018,Q4,8.364155965798567,2.2970220090660582,1.5119230815086073,36630,0
2017,Q4,8.62489621898301,0.14770237518016427,-2.7859009020681014,73063,0
2021,Q3,3.1599714112522737,3.571278192106764,-4.181384940837061,15247,1
2018,Q1,8.52212391201674,12.304152896529818,-1.991938389145659,20603,0
2019,Q4,0.4093394437434539,3.1398272407052557,-2.755271305713972,48564,0
2018,Q4,0.49661491459718876,3.6131709555822407,0.5203237583984999,3527,0
2016,Q2,6.235191951741545,1.948482068052162,-1.4262359655203758,59521,0
2013,Q4,0.6310636911554623,10.731543049148106,4.659937424083262,71458,0
2014,Q3,3.2460916851016153,1.0376128575812578,4.635495993908506,8849,0
2010,Q2,6.72755986246924,4.968124534927824,-0.5628473087976049,53314,0
2010,Q1,3.3726689605422635,4.237480899314468,2.9508746066025964,48724,0
2012,Q2,1.7959978144009592,8.327395946852322,-4.867314591391249,20230,0
2022,Q3,2.813506218538416,10.956243975296033,0.47811584724802625,75495,0
2017,Q3,4.575753322504318,7.99314652045121,2.43299172306979,45730,0
2011,Q2,4.753858553554824,13.965389894626014,-2.8305677459266407,88203,0
2013,Q1,7.83000231347202,14.271639583309979,-4.388282448340562,6323,0
2011,Q2,7.501532294315125,5.421979927477731,-3.440810640935441,3445,0
2014,Q1,4.568178045561352,11.665205644123391,-0.58151912826143,85945,0
2018,Q2,8.456673490987715,11.082020749022846,0.06371420756261958,12963,0
2010,Q3,1.1423713859139584,13.39446887557241,-1.1911487789123152,53511,0
2014,Q4,2.5535335022890147,6.719154603115549,-0.6002623295762,18437,0
2018,Q4,8.279764635022515,7.957097807966884,-0.2976504039071868,19855,0
2010,Q1,3.779940386261531,6.23661470372361,2.6943666160109627,84947,0
2018,Q1,9.811815587938423,12.755653789495584,-3.947581019223476,13847,0
2017,Q1,4.662532815278354,3.4455347304320156,2.6895046715939595,6236,0
2013,Q3,7.919356229637641,3.59563617363667,1.8862730229499816,64897,0
2021,Q2,4.023070413823719,5.589076553656197,2.4166080947631805,16487,1
2020,Q3,4.249535190624304,3.4551424815352676,2.3446838587532284,80384,1
2019,Q4,3.828831472841835,8.415102546223812,-0.29408184198216336,65423,0
2014,Q1,7.1907562051081175,2.0173515974325347,-2.8859981543909994,16155,0
2022,Q2,5.475178840599945,4.80279329106083,0.3662890430180399,14255,0
2014,Q4,9.437781113683691,13.701670477133849,4.579820536090995,4979,0
2020,Q4,2.5089031653410476,6.138382202876939,0.885256813933637,24305,1
2021,Q4,1.0056273208344435,11.223505747402639,-4.889528547872224,77543,1
2015,Q3,3.9326148509921524,1.7019328755986103,-4.402890951236094,38094,0
2016,Q1,6.16712707646776,3.7134676221267697,4.928634336035524,38098,0
2017,Q4,8.60798936915495,12.110184318005528,-4.280536407605596,36770,0
2017,Q1,3.461968866803277,11.444894044345412,-4.539548399551014,12734,0
2020,Q3,6.537867511244616,5.792338778907317,-1.4697573064134462,74984,1
2022,Q4,3.5019868102321903,14.315953530502114,4.693172032693367,42605,0
2011,Q3,6.172195829944581,13.659645237518182,-1.8132484626713428,80932,0
2018,Q3,8.848079470306509,14.434511236683598,-0.9011586912472938,58619,0
2016,Q1,2.3135764225940902,6.418720352816781,1.340770612085656,30881,0
2013,Q4,4.042416421070392,2.9621037552852454,-4.758881606736022,66401,0
2013,Q3,9.932651964297465,9.399879586370115,3.97763577519188,34177,0
2020,Q4,8.685570282494607,10.271597374187976,0.19443017554432096,43122,1
2017,Q1,5.646398578962019,1.8816267667578002,-0.3318909399594201,38297,0
2013,Q3,5.166275918542754,11.79724551443859,3.6072666220663034,39680,0
2022,Q1,2.84600382304681,0.2709032963994079,4.530765893580211,86452,0
2015,Q4,5.172094276935294,7.240925812151751,-0.7657476835316519,54044,0
2014,Q4,8.481814982799472,4.965243892423423,-3.275589207067693,47084,0
2012,Q1,6.851745132777806,11.104545898486261,3.15709270002073,37189,0
2022,Q2,2.900440281779866,4.691410911327239,-0.9673957877751285,16510,0
2019,Q3,2.0146392105353295,12.402106691715492,4.3554553951176604,25152,0
2020,Q4,2.652085369968291,8.924302331712159,4.498989838309829,87738,1
2011,Q4,1.6975920139282652,11.908400426431081,-3.8517096827863053,29445,0
2018,Q3,0.9564069602371594,14.840109567594357,4.565539673328512,79688,0
2019,Q1,4.19136174442055,10.187375186153352,-1.3172967455487905,74153,0
2018,Q1,1.132996043982677,14.774254745424662,1.462525176571905,4195,0
2010,Q1,1.7191255772710434,0.4325449038255802,-4.65249918265954,62949,0
2019,Q2,5.473246843394861,5.0720998272571265,3.888842740838326,28433,0
2012,Q2,1.6459927369957472,1.6177989684346372,1.4159732934486495,8305,0
2017,Q4,0.6387976743090285,3.934573970766593,1.4355446695641918,61860,0
2015,Q1,3.173888500278852,12.583318486886617,4.0217615997748375,76613,0
2014,Q3,2.203190986219675,0.48484897989135467,0.08347174907343202,51648,0
